id,created_at
1273767021919064066,2020-06-18 23:58:18
1273767038511656961,2020-06-18 23:58:22
1273767042559045632,2020-06-18 23:58:23
1273767058065457152,2020-06-18 23:58:26
1273767068463017985,2020-06-18 23:58:29
1273767071202127878,2020-06-18 23:58:29
1273767076591738886,2020-06-18 23:58:31
1273767080324526080,2020-06-18 23:58:32
1273767085261422602,2020-06-18 23:58:33
1273767114982096897,2020-06-18 23:58:40
1273767127762141186,2020-06-18 23:58:43
1273767158783279104,2020-06-18 23:58:50
1273767205302231041,2020-06-18 23:59:01
1273767215016402945,2020-06-18 23:59:04
1273767217155518467,2020-06-18 23:59:04
1273767226080989184,2020-06-18 23:59:06
1273767243550162945,2020-06-18 23:59:10
1273767250726707200,2020-06-18 23:59:12
1273767251066454018,2020-06-18 23:59:12
1273767251275952129,2020-06-18 23:59:12
1273767281261232129,2020-06-18 23:59:19
1273767287376375808,2020-06-18 23:59:21
1273767287892434945,2020-06-18 23:59:21
1273767322822549504,2020-06-18 23:59:29
1273767335128637440,2020-06-18 23:59:32
1273767342061879296,2020-06-18 23:59:34
1273767357220106242,2020-06-18 23:59:38
1273767362089476096,2020-06-18 23:59:39
1273767365172506626,2020-06-18 23:59:39
1273767370125950976,2020-06-18 23:59:41
1273767372508233729,2020-06-18 23:59:41
1273767382935375873,2020-06-18 23:59:44
1273767398190059521,2020-06-18 23:59:47
1273767414446960641,2020-06-18 23:59:51
1273767426878894080,2020-06-18 23:59:54
1273767430180012032,2020-06-18 23:59:55
1273767435410145282,2020-06-18 23:59:56
1273767436341268481,2020-06-18 23:59:56
1273767442754519042,2020-06-18 23:59:58
1273767445673709568,2020-06-18 23:59:59
1273767447091384320,2020-06-18 23:59:59
1273767449176006659,2020-06-18 23:59:59
1273767450031448064,2020-06-19 00:00:00
1273767450052452352,2020-06-19 00:00:00
1273767450052571138,2020-06-19 00:00:00
1273767450065035264,2020-06-19 00:00:00
1273767450119565312,2020-06-19 00:00:00
1273767450262286343,2020-06-19 00:00:00
1273767450627039232,2020-06-19 00:00:00
1273767450895663105,2020-06-19 00:00:00
1273767451440939008,2020-06-19 00:00:00
1273767451701006340,2020-06-19 00:00:00
1273767451805855744,2020-06-19 00:00:00
1273767451814055942,2020-06-19 00:00:00
1273767451910684675,2020-06-19 00:00:00
1273767451982016514,2020-06-19 00:00:00
1273767452137132032,2020-06-19 00:00:00
1273767452250451969,2020-06-19 00:00:00
1273767452254433281,2020-06-19 00:00:00
1273767452271239169,2020-06-19 00:00:00
1273767452418113541,2020-06-19 00:00:00
1273767452451631104,2020-06-19 00:00:00
1273767452455784448,2020-06-19 00:00:00
1273767452552413184,2020-06-19 00:00:00
1273767452640493571,2020-06-19 00:00:00
