id,created_at
1268693708121223168,2020-06-04 23:58:45
1268693726001426432,2020-06-04 23:58:50
1268693734541209607,2020-06-04 23:58:52
1268693737397342208,2020-06-04 23:58:52
1268693742321455104,2020-06-04 23:58:54
1268693753503440896,2020-06-04 23:58:56
1268693760914755585,2020-06-04 23:58:58
1268693764434001921,2020-06-04 23:58:59
1268693765843087361,2020-06-04 23:58:59
1268693768259190785,2020-06-04 23:59:00
1268693768540237826,2020-06-04 23:59:00
1268693770993905664,2020-06-04 23:59:00
1268693792225480705,2020-06-04 23:59:05
1268693799045398528,2020-06-04 23:59:07
1268693837167259648,2020-06-04 23:59:16
1268693838819966976,2020-06-04 23:59:17
1268693864983990272,2020-06-04 23:59:23
1268693866829492235,2020-06-04 23:59:23
1268693899796676608,2020-06-04 23:59:31
1268693904766799873,2020-06-04 23:59:32
1268693908600610816,2020-06-04 23:59:33
1268693934420578305,2020-06-04 23:59:39
1268693947183841280,2020-06-04 23:59:42
1268693952049356805,2020-06-04 23:59:44
1268693962350571531,2020-06-04 23:59:46
1268693970906800128,2020-06-04 23:59:48
1268693983296778241,2020-06-04 23:59:51
1268693989445828613,2020-06-04 23:59:52
1268693995305271296,2020-06-04 23:59:54
1268694020198260736,2020-06-05 00:00:00
1268694020861108224,2020-06-05 00:00:00
1268694021037309959,2020-06-05 00:00:00
1268694021389668355,2020-06-05 00:00:00
1268694021397860352,2020-06-05 00:00:00
1268694021435768836,2020-06-05 00:00:00
1268694021645504512,2020-06-05 00:00:00
1268694022119460865,2020-06-05 00:00:00
1268694022211514369,2020-06-05 00:00:00
1268694022404653060,2020-06-05 00:00:00
1268694022467567623,2020-06-05 00:00:00
1268694022492549120,2020-06-05 00:00:00
1268694022677319683,2020-06-05 00:00:00
1268694022891073540,2020-06-05 00:00:00
1268694025198022656,2020-06-05 00:00:01
1268694025286148097,2020-06-05 00:00:01
1268694026267643905,2020-06-05 00:00:01
1268694029212016644,2020-06-05 00:00:02
1268694030059139073,2020-06-05 00:00:02
1268694030616944641,2020-06-05 00:00:02
1268694031342669826,2020-06-05 00:00:02
1268694031388872704,2020-06-05 00:00:02
1268694032001060867,2020-06-05 00:00:03
1268694033305649152,2020-06-05 00:00:03
1268694033565650950,2020-06-05 00:00:03
1268694033783762944,2020-06-05 00:00:03
1268694034496786437,2020-06-05 00:00:03
1268694035557990400,2020-06-05 00:00:03
1268694038556938241,2020-06-05 00:00:04
1268694038913470464,2020-06-05 00:00:04
1268694038921838592,2020-06-05 00:00:04
1268694045007773697,2020-06-05 00:00:06
1268694046551289858,2020-06-05 00:00:06
1268694046702276609,2020-06-05 00:00:06
1268694050833604608,2020-06-05 00:00:07
1268694055317393408,2020-06-05 00:00:08
1268694055615172610,2020-06-05 00:00:08
1268694057125138433,2020-06-05 00:00:09
1268694058991566848,2020-06-05 00:00:09
1268694059096453129,2020-06-05 00:00:09
1268694062183276544,2020-06-05 00:00:10
