id,created_at
1267606567932719105,2020-06-01 23:58:51
1267606570898202627,2020-06-01 23:58:52
1267606570906468352,2020-06-01 23:58:52
1267606578443714560,2020-06-01 23:58:53
1267606584575709184,2020-06-01 23:58:55
1267606586798886912,2020-06-01 23:58:55
1267606590544326661,2020-06-01 23:58:56
1267606591294955521,2020-06-01 23:58:57
1267606592716931077,2020-06-01 23:58:57
1267606594923253760,2020-06-01 23:58:57
1267606601151758344,2020-06-01 23:58:59
1267606609037004803,2020-06-01 23:59:01
1267606612044320769,2020-06-01 23:59:01
1267606614753902595,2020-06-01 23:59:02
1267606621766791172,2020-06-01 23:59:04
1267606632730689538,2020-06-01 23:59:06
1267606639684788228,2020-06-01 23:59:08
1267606648752832517,2020-06-01 23:59:10
1267606653806931968,2020-06-01 23:59:11
1267606657426579456,2020-06-01 23:59:12
1267606659574235144,2020-06-01 23:59:13
1267606663583928321,2020-06-01 23:59:14
1267606664368267266,2020-06-01 23:59:14
1267606669971816449,2020-06-01 23:59:15
1267606671020511232,2020-06-01 23:59:16
1267606676133122049,2020-06-01 23:59:17
1267606681078452227,2020-06-01 23:59:18
1267606697092231168,2020-06-01 23:59:22
1267606731149934593,2020-06-01 23:59:30
1267606738754252800,2020-06-01 23:59:32
1267606739307896832,2020-06-01 23:59:32
1267606751408345088,2020-06-01 23:59:35
1267606774430998536,2020-06-01 23:59:40
1267606794626568192,2020-06-01 23:59:45
1267606806853029890,2020-06-01 23:59:48
1267606824116772864,2020-06-01 23:59:52
1267606843150532614,2020-06-01 23:59:57
1267606853539827719,2020-06-01 23:59:59
1267606856278536194,2020-06-02 00:00:00
1267606856329048064,2020-06-02 00:00:00
1267606856450691072,2020-06-02 00:00:00
1267606856534577155,2020-06-02 00:00:00
1267606856756867072,2020-06-02 00:00:00
1267606857046208514,2020-06-02 00:00:00
1267606857566339075,2020-06-02 00:00:00
1267606857876561920,2020-06-02 00:00:00
1267606857935458310,2020-06-02 00:00:00
1267606858283581444,2020-06-02 00:00:00
1267606858396848128,2020-06-02 00:00:00
1267606858405199874,2020-06-02 00:00:00
1267606858564435969,2020-06-02 00:00:00
1267606859071905792,2020-06-02 00:00:00
1267606859080511494,2020-06-02 00:00:00
1267606859571245057,2020-06-02 00:00:00
1267606859885752320,2020-06-02 00:00:01
1267606861093711873,2020-06-02 00:00:01
1267606861823393792,2020-06-02 00:00:01
1267606862280552448,2020-06-02 00:00:01
1267606862301745152,2020-06-02 00:00:01
1267606863354494976,2020-06-02 00:00:01
1267606869931106304,2020-06-02 00:00:03
1267606871394918400,2020-06-02 00:00:03
1267606873664094210,2020-06-02 00:00:04
1267606876105117698,2020-06-02 00:00:04
1267606876218417153,2020-06-02 00:00:04
1267606881931071489,2020-06-02 00:00:06
1267606885533876229,2020-06-02 00:00:07
1267606886020517889,2020-06-02 00:00:07
1267606886658048004,2020-06-02 00:00:07
1267606888671318019,2020-06-02 00:00:07
1267606891456344064,2020-06-02 00:00:08
1267606891762454528,2020-06-02 00:00:08
1267606893779918848,2020-06-02 00:00:09
1267606896690761730,2020-06-02 00:00:09
1267606898842513409,2020-06-02 00:00:10
1267606917704228864,2020-06-02 00:00:14
1267606918207541250,2020-06-02 00:00:14
1267606921164591104,2020-06-02 00:00:15
1267606921437159424,2020-06-02 00:00:15
1267606922074652672,2020-06-02 00:00:15
1267606926650531840,2020-06-02 00:00:16
1267606942710628359,2020-06-02 00:00:20
1267606944241668096,2020-06-02 00:00:21
1267606948641472512,2020-06-02 00:00:22
1267606955390050304,2020-06-02 00:00:23
1267606956514123779,2020-06-02 00:00:24
1267606958317744128,2020-06-02 00:00:24
1267606964479176704,2020-06-02 00:00:25
1267606965645193216,2020-06-02 00:00:26
1267606966328836098,2020-06-02 00:00:26
1267606968778346497,2020-06-02 00:00:27
1267606968987983873,2020-06-02 00:00:27
1267606969117966336,2020-06-02 00:00:27
1267606973681471488,2020-06-02 00:00:28
1267606978177708034,2020-06-02 00:00:29
1267606981197434881,2020-06-02 00:00:29
1267606982648827906,2020-06-02 00:00:30
1267606983949066241,2020-06-02 00:00:30
1267606983957495808,2020-06-02 00:00:30
1267606985765081088,2020-06-02 00:00:31
1267606986767695878,2020-06-02 00:00:31
1267606988457984000,2020-06-02 00:00:31
1267606990156636163,2020-06-02 00:00:32
1267606991058452481,2020-06-02 00:00:32
1267606993134444544,2020-06-02 00:00:32
1267606993390403593,2020-06-02 00:00:32
1267606997001699328,2020-06-02 00:00:33
1267607000642273280,2020-06-02 00:00:34
1267607002743738371,2020-06-02 00:00:35
1267607005960843269,2020-06-02 00:00:35
1267607005981749248,2020-06-02 00:00:35
1267607006485110785,2020-06-02 00:00:36
1267607007063937025,2020-06-02 00:00:36
1267607013414051840,2020-06-02 00:00:37
1267607013862846464,2020-06-02 00:00:37
1267607021823709184,2020-06-02 00:00:39
1267607025556602887,2020-06-02 00:00:40
1267607040052133889,2020-06-02 00:00:44
1267607040135921665,2020-06-02 00:00:44
1267607040341442563,2020-06-02 00:00:44
1267607047492648961,2020-06-02 00:00:45
1267607050059743237,2020-06-02 00:00:46
1267607051225661442,2020-06-02 00:00:46
1267607052668547081,2020-06-02 00:00:47
1267607053901737990,2020-06-02 00:00:47
1267607054174302211,2020-06-02 00:00:47
1267607054425915394,2020-06-02 00:00:47
1267607055541682180,2020-06-02 00:00:47
1267607056221159425,2020-06-02 00:00:47
1267607060348309504,2020-06-02 00:00:48
1267607062760099845,2020-06-02 00:00:49
1267607064412672000,2020-06-02 00:00:49
1267607067365433345,2020-06-02 00:00:50
1267607067428356096,2020-06-02 00:00:50
1267607072683831297,2020-06-02 00:00:51
1267607072880934913,2020-06-02 00:00:51
1267607074025816066,2020-06-02 00:00:52
1267607076219617283,2020-06-02 00:00:52
1267607080023842818,2020-06-02 00:00:53
1267607081936318464,2020-06-02 00:00:53
1267607086004875265,2020-06-02 00:00:54
1267607094645141504,2020-06-02 00:00:57
1267607100173291522,2020-06-02 00:00:58
1267607108217954305,2020-06-02 00:01:00
1267607114580541440,2020-06-02 00:01:01
1267607116186914816,2020-06-02 00:01:02
1267607117445414913,2020-06-02 00:01:02
1267607118628237312,2020-06-02 00:01:02
1267607123762053122,2020-06-02 00:01:03
1267607124101693440,2020-06-02 00:01:04
1267607130825089025,2020-06-02 00:01:05
1267607145278697472,2020-06-02 00:01:09
1267607148885934088,2020-06-02 00:01:09
1267607155978326017,2020-06-02 00:01:11
1267607158335533056,2020-06-02 00:01:12
1267607161326141441,2020-06-02 00:01:12
1267607169115045888,2020-06-02 00:01:14
1267607170712866816,2020-06-02 00:01:15
1267607172419997696,2020-06-02 00:01:15
1267607176593506305,2020-06-02 00:01:16
1267607181056258049,2020-06-02 00:01:17
1267607193425195014,2020-06-02 00:01:20
1267607221266980864,2020-06-02 00:01:27
1267607254217265152,2020-06-02 00:01:35
1267607258696843267,2020-06-02 00:01:36
1267607263851753473,2020-06-02 00:01:37
1267607279874052097,2020-06-02 00:01:41
1267607284261122049,2020-06-02 00:01:42
1267607302233677824,2020-06-02 00:01:46
1267607308718268417,2020-06-02 00:01:48
1267607311725592580,2020-06-02 00:01:48
1267607313533112320,2020-06-02 00:01:49
1267607316691468290,2020-06-02 00:01:49
1267607324044095488,2020-06-02 00:01:51
1267607325323350018,2020-06-02 00:01:52
1267607328217534471,2020-06-02 00:01:52
1267607331656925188,2020-06-02 00:01:53
1267607359842631681,2020-06-02 00:02:00
1267607359909695488,2020-06-02 00:02:00
1267607370676555778,2020-06-02 00:02:02
1267607372597465090,2020-06-02 00:02:03
1267607373771878400,2020-06-02 00:02:03
1267607381166436352,2020-06-02 00:02:05
1267607392457555974,2020-06-02 00:02:08
1267607396165222406,2020-06-02 00:02:08
1267607406500106246,2020-06-02 00:02:11
1267607407137443841,2020-06-02 00:02:11
1267607408127496192,2020-06-02 00:02:11
1267607423499538432,2020-06-02 00:02:15
1267607446735945728,2020-06-02 00:02:20
1267607447805583366,2020-06-02 00:02:21
1267607461684527105,2020-06-02 00:02:24
1267607467434926083,2020-06-02 00:02:25
1267607472291930113,2020-06-02 00:02:27
1267607481183727618,2020-06-02 00:02:29
1267607485583552513,2020-06-02 00:02:30
1267607492709810179,2020-06-02 00:02:31
1267607502507528192,2020-06-02 00:02:34
1267607507184148485,2020-06-02 00:02:35
1267607511294783489,2020-06-02 00:02:36
1267607542332403714,2020-06-02 00:02:43
1267607548846321664,2020-06-02 00:02:45
1267607554495967233,2020-06-02 00:02:46
1267607575694016513,2020-06-02 00:02:51
1267607581138141184,2020-06-02 00:02:53
1267607588402679808,2020-06-02 00:02:54
1267607588474179593,2020-06-02 00:02:54
1267607590332239872,2020-06-02 00:02:55
1267607595923243008,2020-06-02 00:02:56
1267607598045564929,2020-06-02 00:02:57
1267607602520666113,2020-06-02 00:02:58
1267607603238121473,2020-06-02 00:02:58
1267607609873518593,2020-06-02 00:02:59
1267607611555209216,2020-06-02 00:03:00
1267607614134849538,2020-06-02 00:03:00
1267607623542599681,2020-06-02 00:03:03
1267607628810772480,2020-06-02 00:03:04
1267607631843209216,2020-06-02 00:03:05
1267607634263240704,2020-06-02 00:03:05
1267607637807509505,2020-06-02 00:03:06
1267607637962547200,2020-06-02 00:03:06
1267607638365233152,2020-06-02 00:03:06
1267607650327425026,2020-06-02 00:03:09
1267607650398699521,2020-06-02 00:03:09
1267607667364769793,2020-06-02 00:03:13
1267607675270868997,2020-06-02 00:03:15
1267607678433529858,2020-06-02 00:03:16
1267607683080884226,2020-06-02 00:03:17
1267607692719337476,2020-06-02 00:03:19
1267607693096710144,2020-06-02 00:03:19
1267607694950744064,2020-06-02 00:03:20
1267607700143247360,2020-06-02 00:03:21
1267607704094179328,2020-06-02 00:03:22
1267607735404826625,2020-06-02 00:03:29
1267607757777252353,2020-06-02 00:03:35
1267607773073702912,2020-06-02 00:03:38
1267607776072740869,2020-06-02 00:03:39
1267607786306887688,2020-06-02 00:03:41
1267607792036253696,2020-06-02 00:03:43
1267607793802121218,2020-06-02 00:03:43
1267607799326007297,2020-06-02 00:03:45
1267607804409344000,2020-06-02 00:03:46
1267607806749872129,2020-06-02 00:03:46
1267607810076028929,2020-06-02 00:03:47
1267607824915283968,2020-06-02 00:03:51
1267607825808683009,2020-06-02 00:03:51
1267607837498314752,2020-06-02 00:03:54
1267607845740126208,2020-06-02 00:03:56
1267607846780383234,2020-06-02 00:03:56
1267607858629300225,2020-06-02 00:03:59
1267607863255601153,2020-06-02 00:04:00
1267607865159831552,2020-06-02 00:04:00
1267607866011086849,2020-06-02 00:04:00
1267607874781556736,2020-06-02 00:04:03
1267607908801482753,2020-06-02 00:04:11
1267607915852152841,2020-06-02 00:04:12
1267607937242947584,2020-06-02 00:04:17
1267607953537929217,2020-06-02 00:04:21
1267607957606457351,2020-06-02 00:04:22
1267607960592822277,2020-06-02 00:04:23
1267607965890080769,2020-06-02 00:04:24
1267607967244918784,2020-06-02 00:04:25
1267607967987163136,2020-06-02 00:04:25
1267607970256424969,2020-06-02 00:04:25
1267607971657375745,2020-06-02 00:04:26
1267607981081849862,2020-06-02 00:04:28
1267607982411517952,2020-06-02 00:04:28
1267607989185179648,2020-06-02 00:04:30
1267607989659348993,2020-06-02 00:04:30
1267607990951018497,2020-06-02 00:04:30
1267608002317692928,2020-06-02 00:04:33
1267608020172890115,2020-06-02 00:04:37
1267608025742938113,2020-06-02 00:04:39
1267608056180826113,2020-06-02 00:04:46
1267608059527884802,2020-06-02 00:04:47
1267608062413676545,2020-06-02 00:04:47
1267608069435019265,2020-06-02 00:04:49
1267608070428876802,2020-06-02 00:04:49
1267608078725402625,2020-06-02 00:04:51
1267608079488765956,2020-06-02 00:04:51
1267608088321732611,2020-06-02 00:04:53
