id,created_at
1269418679671951363,2020-06-06 23:59:32
1269418682729394178,2020-06-06 23:59:33
1269418697904422912,2020-06-06 23:59:36
1269418709031870465,2020-06-06 23:59:39
1269418712748056577,2020-06-06 23:59:40
1269418714274975755,2020-06-06 23:59:40
1269418755660099584,2020-06-06 23:59:50
1269418756998082565,2020-06-06 23:59:50
1269418761070641153,2020-06-06 23:59:51
1269418778095476736,2020-06-06 23:59:56
1269418783912988675,2020-06-06 23:59:57
1269418785842384897,2020-06-06 23:59:57
1269418795602337798,2020-06-07 00:00:00
1269418796428562433,2020-06-07 00:00:00
1269418796600696834,2020-06-07 00:00:00
1269418796722372609,2020-06-07 00:00:00
1269418796885913603,2020-06-07 00:00:00
1269418796898373632,2020-06-07 00:00:00
1269418797158608898,2020-06-07 00:00:00
1269418797242302464,2020-06-07 00:00:00
1269418797418475520,2020-06-07 00:00:00
1269418797489770496,2020-06-07 00:00:00
1269418797527715841,2020-06-07 00:00:00
1269418799133888512,2020-06-07 00:00:01
1269418799809343489,2020-06-07 00:00:01
1269418800199487488,2020-06-07 00:00:01
1269418801206038528,2020-06-07 00:00:01
1269418801281617921,2020-06-07 00:00:01
1269418807795298310,2020-06-07 00:00:03
1269418809112264708,2020-06-07 00:00:03
1269418809884114944,2020-06-07 00:00:03
1269418809900834816,2020-06-07 00:00:03
1269418810228031488,2020-06-07 00:00:03
1269418810349621254,2020-06-07 00:00:03
1269418813503582210,2020-06-07 00:00:04
1269418816867569664,2020-06-07 00:00:05
1269418819266764800,2020-06-07 00:00:05
1269418819937804289,2020-06-07 00:00:05
1269418820864786435,2020-06-07 00:00:06
1269418822123098118,2020-06-07 00:00:06
1269418825474342913,2020-06-07 00:00:07
1269418831950249986,2020-06-07 00:00:08
1269418831950368768,2020-06-07 00:00:08
1269418836958142465,2020-06-07 00:00:10
1269418838157918208,2020-06-07 00:00:10
1269418838539501568,2020-06-07 00:00:10
1269418852703707144,2020-06-07 00:00:13
1269418858814812164,2020-06-07 00:00:15
1269418864841981955,2020-06-07 00:00:16
1269418869401112576,2020-06-07 00:00:17
1269418872895045634,2020-06-07 00:00:18
1269418875701035009,2020-06-07 00:00:19
1269418877617913856,2020-06-07 00:00:19
1269418882848174080,2020-06-07 00:00:20
1269418883166826496,2020-06-07 00:00:21
1269418888535642114,2020-06-07 00:00:22
1269418889554903040,2020-06-07 00:00:22
1269418896232194050,2020-06-07 00:00:24
1269418900720095232,2020-06-07 00:00:25
1269418907724627968,2020-06-07 00:00:26
1269418910773846016,2020-06-07 00:00:27
1269418922647916545,2020-06-07 00:00:30
1269418924933877764,2020-06-07 00:00:31
1269418925491728384,2020-06-07 00:00:31
1269418927102320640,2020-06-07 00:00:31
1269418928566079492,2020-06-07 00:00:31
1269418932345229314,2020-06-07 00:00:32
1269418934547156994,2020-06-07 00:00:33
1269418935214055424,2020-06-07 00:00:33
1269418940628951047,2020-06-07 00:00:34
1269418940704440322,2020-06-07 00:00:34
1269418943497801728,2020-06-07 00:00:35
1269418955682316288,2020-06-07 00:00:38
1269418959687897089,2020-06-07 00:00:39
1269418960333742080,2020-06-07 00:00:39
1269418961642323968,2020-06-07 00:00:39
1269418962426531840,2020-06-07 00:00:39
1269418966096711680,2020-06-07 00:00:40
1269418975533895682,2020-06-07 00:00:43
1269418980822974464,2020-06-07 00:00:44
1269418984232955907,2020-06-07 00:00:45
1269418985768058882,2020-06-07 00:00:45
1269418993040764928,2020-06-07 00:00:47
1269418993724448769,2020-06-07 00:00:47
1269419022958895105,2020-06-07 00:00:54
1269419025504841733,2020-06-07 00:00:55
1269419026574217216,2020-06-07 00:00:55
1269419040188928000,2020-06-07 00:00:58
1269419064926990338,2020-06-07 00:01:04
1269419070203576320,2020-06-07 00:01:05
1269419080206954496,2020-06-07 00:01:08
1269419087840415746,2020-06-07 00:01:09
1269419098993242115,2020-06-07 00:01:12
1269419111869636609,2020-06-07 00:01:15
1269419145776345088,2020-06-07 00:01:23
1269419151929425921,2020-06-07 00:01:25
1269419170632028168,2020-06-07 00:01:29
1269419187060928512,2020-06-07 00:01:33
1269419201229393923,2020-06-07 00:01:36
1269419212088410117,2020-06-07 00:01:39
1269419226407657473,2020-06-07 00:01:42
1269419229394219009,2020-06-07 00:01:43
1269419247903690754,2020-06-07 00:01:48
1269419258611732481,2020-06-07 00:01:50
1269419267411378176,2020-06-07 00:01:52
1269419284595441664,2020-06-07 00:01:56
1269419291184467973,2020-06-07 00:01:58
1269419292820475912,2020-06-07 00:01:58
1269419304321236993,2020-06-07 00:02:01
1269419305269170177,2020-06-07 00:02:01
1269419309400387584,2020-06-07 00:02:02
1269419316258185217,2020-06-07 00:02:04
1269419319701712896,2020-06-07 00:02:05
1269419325208891395,2020-06-07 00:02:06
1269419326194376704,2020-06-07 00:02:06
1269419330686631936,2020-06-07 00:02:07
1269419331370143745,2020-06-07 00:02:07
1269419348520648704,2020-06-07 00:02:12
1269419363616149505,2020-06-07 00:02:15
